"income","spread","loan.amount","high.rate","black","woman"
73,4.39,165,1,0,0
126,3.7,169,1,0,0
126,9.34,42,1,0,0
372,0,379,0,0,1
372,0,392,0,0,0
68,3.75,218,1,0,1
52,0,215,0,0,0
51,0,215,0,0,0
108,0,309,0,0,0
86,0,43,0,0,0
73,0,196,0,0,0
73,0,49,0,0,0
915,0,550,0,0,0
107,0,133,0,0,0
115,0,265,0,0,1
39,5.78,116,1,0,1
46,6.53,137,1,0,1
55,0,173,0,0,0
58,5.45,162,1,1,0
56,0,151,0,0,1
66,0,182,0,0,1
66,8.03,45,1,0,1
51,0,150,0,0,1
93,5.12,310,1,0,1
90,4.74,176,1,0,1
86,4.31,326,1,0,0
94,0,250,0,0,0
94,5.74,62,1,0,0
73,3.51,217,1,0,1
36,0,148,0,0,0
72,3.43,208,1,0,1
72,6.99,52,1,0,1
73,0,250,0,0,0
73,7.44,63,1,0,0
62,3.14,173,1,0,0
152,0,446,0,0,0
90,0,212,0,0,1
543,0,500,0,0,0
89,7.68,178,1,0,0
53,8.47,152,1,0,1
76,8.4,214,1,0,0
76,8.24,53,1,0,0
52,3.33,222,1,1,0
41,3.16,220,1,1,0
81,6.51,204,1,1,0
71,7.96,160,1,0,1
71,8.21,40,1,0,1
107,0,260,0,0,1
58,6.58,230,1,1,0
61,4.54,195,1,1,0
66,3.32,208,1,0,0
66,5.26,52,1,0,0
81,6.35,216,1,0,0
81,7.29,54,1,0,0
54,0,159,0,1,0
120,0,140,0,0,0
48,0,151,0,0,1
33,0,133,0,0,0
79,5.47,184,1,0,1
105,0,300,0,0,1
48,0,219,0,0,0
60,0,250,0,0,0
57,0,198,0,0,0
69,0,225,0,0,0
65,0,144,0,0,1
65,7.41,36,1,0,1
120,0,450,0,0,0
150,0,309,0,0,1
72,0,143,0,0,1
72,0,48,0,0,1
50,0,133,0,0,0
120,0,170,0,0,0
61,3.85,178,1,0,0
100,0,398,0,0,0
26,0,91,0,0,0
46,0,156,0,0,1
66,0,190,0,0,0
62,0,350,0,0,1
52,6.86,141,1,1,0
48,3.19,130,1,0,1
86,5.8,199,1,0,0
86,7.93,50,1,0,0
77,3.07,216,1,0,1
100,4.34,327,1,0,0
127,7.66,279,1,0,0
64,8.37,53,1,0,0
64,5.71,213,1,0,0
103,5.65,279,1,0,0
103,8.02,70,1,0,0
92,6.39,305,1,0,0
104,3.94,317,1,0,0
64,3.53,212,1,0,0
66,8.52,35,1,0,0
75,6.28,139,1,0,0
67,8,38,1,0,1
67,6.3,153,1,0,1
64,0,133,0,0,0
57,5.17,44,1,1,1
57,0,176,0,1,1
41,0,193,0,0,1
51,5.22,166,1,0,0
51,7.15,41,1,0,0
70,4.02,216,1,0,0
75,6.01,214,1,0,1
75,5.31,54,1,0,1
53,7.78,46,1,1,0
53,5.48,182,1,1,0
68,6.37,212,1,0,1
66,8.59,53,1,0,1
67,5.5,176,1,0,0
67,8.44,44,1,0,0
103,7.06,204,1,0,0
103,8.01,51,1,0,0
65,6.96,227,1,0,0
59,6.34,153,1,0,0
59,7.28,38,1,0,0
84,6.41,130,1,0,1
51,5.98,202,1,0,0
70,6.21,56,1,0,1
70,5.7,223,1,0,1
107,7.27,52,1,0,0
107,5.66,206,1,0,0
87,0,191,0,0,0
87,5.08,48,1,0,0
82,0,48,0,0,0
82,0,192,0,0,0
99,5.97,54,1,0,0
99,0,216,0,0,0
47,5.6,152,1,0,1
47,6.55,38,1,0,1
189,0,559,0,0,0
189,6.47,140,1,0,0
122,0,400,0,0,1
122,0,100,0,0,1
146,7.24,112,1,0,0
146,6.04,448,1,0,0
88,5.45,218,1,0,0
88,5.88,54,1,0,0
92,5.89,200,1,0,0
92,7.23,50,1,0,0
66,6.02,174,1,1,1
66,7.26,43,1,1,1
96,5.45,45,1,0,1
96,5.54,180,1,0,1
83,5.84,200,1,0,1
83,7.36,50,1,0,1
109,0,210,0,0,1
109,0,52,0,0,1
79,5.84,182,1,0,1
79,5.51,46,1,0,1
55,0,40,0,0,1
55,0,159,0,0,1
79,5.71,191,1,0,1
79,5.49,48,1,0,1
61,7.48,45,1,0,0
61,6.1,178,1,0,0
80,0,238,0,0,0
80,0,59,0,0,0
130,5.64,400,1,0,0
130,7.35,100,1,0,0
91,6.77,214,1,0,1
50,6.06,188,1,0,0
50,7.93,47,1,0,0
76,6.14,306,1,0,1
84,6.24,172,1,0,0
84,7.52,43,1,0,0
120,6.49,98,1,0,1
176,6.63,475,1,0,0
62,6.58,160,1,0,1
78,5.83,201,1,0,0
78,6.74,50,1,0,0
141,6.35,500,1,0,1
193,6.52,545,1,1,0
327,0,451,0,0,0
240,0,220,0,0,0
75,0,150,0,0,0
100,0,248,0,0,0
130,0,328,0,0,1
114,0,290,0,0,0
150,0,222,0,0,0
122,0,417,0,0,0
230,0,415,0,0,0
145,0,186,0,0,1
185,0,560,0,0,1
60,0,192,0,0,0
112,0,225,0,0,0
100,0,244,0,0,0
143,0,487,0,0,1
150,0,100,0,0,1
118,0,280,0,0,1
198,0,301,0,0,0
198,0,56,0,0,0
80,0,67,0,0,1
80,0,270,0,0,1
102,0,300,0,0,0
150,0,129,0,0,1
150,0,686,0,0,1
110,0,334,0,0,0
235,0,780,0,0,0
312,0,430,0,0,0
185,0,460,0,0,1
75,0,257,0,0,1
275,0,404,0,0,0
105,0,310,0,0,0
101,0,225,0,0,0
66,0,145,0,0,0
144,0,191,0,0,0
105,0,154,0,0,0
101,7.24,219,1,0,0
42,0,165,0,0,0
68,0,185,0,0,0
68,5.65,46,1,0,0
60,0,153,0,0,1
100,0,191,0,0,0
97,6.87,52,1,0,1
97,0,209,0,0,1
29,0,129,0,0,1
48,0,182,0,0,1
51,0,208,0,0,0
78,0,182,0,0,0
160,3.29,194,1,0,0
117,0,177,0,0,0
65,6.02,42,1,0,0
94,0,202,0,0,1
106,0,238,0,0,1
65,0,167,0,0,0
67,0,132,0,0,0
67,5.89,33,1,0,0
83,0,248,0,0,1
99,0,306,0,0,1
127,7.37,291,1,0,0
70,0,169,0,0,1
300,0,236,0,0,0
108,0,244,0,0,0
54,0,160,0,0,0
72,3.07,193,1,0,0
76,7.17,52,1,0,0
76,6.17,207,1,0,0
60,0,175,0,0,0
71,0,203,0,0,0
115,0,176,0,0,0
184,0,167,0,0,0
150,0,261,0,0,0
39,0,152,0,0,0
65,0,180,0,0,0
61,0,126,0,0,0
76,0,141,0,0,1
130,0,104,0,0,0
70,3.85,130,1,0,0
72,0,93,0,0,0
52,0,122,0,0,1
49,0,156,0,0,0
138,0,139,0,0,0
41,0,137,0,0,0
49,0,162,0,0,1
56,0,143,0,0,1
60,0,136,0,0,0
61,0,211,0,0,0
144,5.86,46,1,0,0
210,0,251,0,0,0
144,0,369,0,0,0
97,7,328,1,0,0
116,0,179,0,0,0
52,0,244,0,0,0
109,0,204,0,0,0
72,0,195,0,0,1
79,0,256,0,0,0
54,0,121,0,0,0
50,3.26,155,1,0,0
50,0,123,0,0,1
58,0,126,0,0,0
133,0,127,0,0,0
74,7.69,173,1,0,1
48,7.76,127,1,0,1
99,6.79,123,1,0,0
55,7.56,146,1,0,0
116,0,116,0,0,0
60,0,130,0,0,1
65,0,121,0,0,0
46,0,173,0,0,1
96,0,122,0,0,0
85,0,114,0,0,0
29,0,50,0,0,1
72,3.18,148,1,0,0
85,0,122,0,0,0
38,4.08,147,1,0,0
54,0,126,0,0,0
51,0,117,0,0,1
91,0,141,0,0,0
42,7.4,141,1,0,0
32,0,185,0,1,0
48,0,119,0,0,0
40,0,117,0,0,1
41,3.53,157,1,0,0
225,0,116,0,0,0
68,3.03,153,1,0,0
36,0,120,0,1,1
45,0,130,0,0,1
41,0,152,0,0,0
44,0,160,0,0,0
39,0,163,0,0,1
192,0,200,0,0,1
81,0,160,0,0,0
88,5.51,222,1,0,0
62,0,224,0,0,0
120,7.65,318,1,0,1
55,0,228,0,0,0
163,0,100,0,0,0
90,0,273,0,0,0
71,0,236,0,0,0
75,0,274,0,0,1
85,5.02,35,1,0,0
84,0,189,0,0,0
100,0,203,0,0,0
50,0,132,0,0,0
78,0,273,0,0,1
85,0,185,0,0,0
118,0,309,0,0,0
114,0,260,0,0,0
998,11.78,146,1,0,0
998,0,591,0,0,0
150,4.96,204,1,0,0
84,8.38,36,1,0,1
84,0,146,0,0,1
76,0,261,0,0,1
54,6.51,145,1,0,0
148,0,126,0,0,0
105,0,320,0,0,1
127,0,157,0,0,0
58,0,216,0,1,1
58,0,54,0,1,1
54,0,232,0,0,1
93,0,313,0,0,0
63,0,124,0,0,1
792,0,227,0,0,0
377,0,188,0,0,0
62,0,237,0,0,0
350,0,179,0,0,1
40,0,152,0,0,1
76,0,215,0,0,1
42,0,200,0,0,1
60,0,162,0,0,0
70,3.5,222,1,0,1
50,3.28,190,1,1,1
102,0,215,0,0,0
67,0,193,0,0,0
82,3.23,188,1,0,0
78,0,186,0,1,0
97,3.59,192,1,0,0
67,0,193,0,0,1
92,5.02,43,1,1,0
92,0,172,0,1,0
58,0,100,0,0,1
50,0,138,0,1,1
92,0,189,0,0,0
57,0,204,0,0,0
243,3.76,200,1,0,1
99,0,196,0,0,1
41,0,199,0,0,1
275,0,166,0,0,0
225,0,220,0,0,0
89,0,112,0,0,1
89,0,28,0,0,1
98,0,103,0,0,0
168,0,135,0,0,0
213,0,139,0,0,0
98,5.41,26,1,0,0
192,0,112,0,0,0
80,0,117,0,0,1
163,0,164,0,0,0
120,0,21,0,0,0
120,0,168,0,0,0
90,0,194,0,0,0
54,0,139,0,0,0
163,0,182,0,0,0
133,5.55,18,1,0,1
133,0,141,0,0,1
71,0,162,0,0,1
155,0,198,0,0,0
71,6.3,11,1,0,1
132,0,179,0,0,0
162,0,183,0,0,0
81,0,154,0,0,0
81,0,19,0,0,0
14,0,55,0,0,1
50,0,362,0,0,1
58,0,120,0,0,0
50,4.19,122,1,0,0
36,0,123,0,0,1
41,0,152,0,0,0
110,0,295,0,0,0
95,0,143,0,0,0
50,3.01,156,1,1,1
97,0,175,0,0,0
83,0,166,0,0,0
83,0,31,0,0,0
114,0,200,0,0,1
240,0,223,0,0,0
55,0,171,0,0,1
36,0,134,0,0,1
719,0,176,0,0,0
263,0,374,0,0,0
37,3.36,165,1,0,1
125,0,331,0,0,0
65,0,200,0,0,1
131,0,183,0,0,0
72,0,136,0,0,0
72,0,34,0,0,0
69,0,119,0,0,1
69,0,30,0,0,1
131,7.59,46,1,0,0
158,0,292,0,0,0
50,0,144,0,0,0
58,0,128,0,0,0
58,5.36,32,1,0,0
96,0,180,0,0,0
96,7.29,34,1,0,0
37,0,134,0,0,0
59,0,275,0,0,0
114,0,206,0,0,0
140,0,204,0,0,0
169,0,148,0,0,0
112,0,155,0,0,0
240,3.92,346,1,0,1
123,3.33,399,1,0,0
40,0,148,0,0,0
114,0,235,0,0,0
61,6.9,40,1,0,0
241,0,143,0,0,0
112,0,65,0,0,0
35,0,128,0,0,1
240,0,248,0,0,0
300,0,221,0,0,0
176,0,212,0,0,0
154,0,232,0,0,0
250,3.42,221,1,0,1
282,0,251,0,0,0
75,0,171,0,0,0
83,0,170,0,0,0
83,5.52,43,1,0,0
64,0,136,0,0,1
64,5.49,34,1,0,1
83,3.49,333,1,1,1
61,6.44,158,1,0,0
122,6.36,484,1,0,0
125,7.23,83,1,0,0
154,0,198,0,0,0
58,0,296,0,0,1
61,0,106,0,0,0
82,0,202,0,0,0
66,0,134,0,0,0
115,11.36,76,1,1,1
115,0,406,0,1,1
100,0,121,0,0,0
150,0,128,0,0,0
75,0,137,0,0,0
233,0,360,0,0,0
180,0,417,0,0,0
36,0,175,0,0,0
52,0,189,0,0,0
43,0,200,0,0,0
57,0,186,0,0,0
57,0,100,0,0,1
292,0,164,0,0,0
105,0,191,0,0,0
292,0,31,0,0,0
260,0,158,0,0,0
260,5.99,30,1,0,0
84,0,202,0,0,0
49,0,140,0,0,0
50,0,164,0,0,0
62,0,210,0,0,0
67,0,230,0,0,0
66,3.62,142,1,0,1
60,0,332,0,0,0
100,0,319,0,0,0
159,0,346,0,0,0
103,0,170,0,0,0
75,0,200,0,0,0
81,0,292,0,0,0
130,0,352,0,0,0
62,0,190,0,0,1
232,0,159,0,0,0
112,0,203,0,0,0
500,0,300,0,0,0
58,0,259,0,0,0
192,0,320,0,0,0
138,0,349,0,0,0
144,0,452,0,0,0
94,0,146,0,0,1
90,0,194,0,0,0
36,0,240,0,0,1
180,0,140,0,0,0
47,0,320,0,0,0
98,0,269,0,0,0
65,0,263,0,0,0
106,0,378,0,0,0
104,0,304,0,0,0
138,0,373,0,0,0
135,0,380,0,0,0
110,0,235,0,0,0
348,0,335,0,0,0
138,0,126,0,0,1
141,0,126,0,0,1
73,0,295,0,0,0
170,0,328,0,0,0
75,0,300,0,0,1
305,0,308,0,0,0
75,0,291,0,0,1
255,6.87,58,1,0,0
255,0,464,0,0,0
250,7.26,39,1,0,1
419,0,468,0,0,0
250,0,308,0,0,1
401,0,460,0,0,1
54,0,145,0,0,0
124,0,172,0,0,0
170,0,330,0,0,0
90,0,378,0,0,0
10,0,168,0,0,1
165,0,279,0,0,0
180,0,125,0,0,1
103,0,483,0,1,0
218,0,276,0,0,0
344,0,485,0,0,1
53,0,417,0,0,0
73,0,210,0,0,0
220,0,348,0,0,0
118,5.15,69,1,0,0
70,0,280,0,0,0
90,0,140,0,0,0
80,0,250,0,0,0
90,0,140,0,0,0
135,0,288,0,0,0
135,5.09,36,1,0,0
121,0,56,0,0,1
121,0,224,0,0,1
222,5.74,21,1,0,0
222,5.43,33,1,0,0
366,5,68,1,0,0
110,0,281,0,0,0
366,0,361,0,0,0
138,0,380,0,0,0
534,0,260,0,0,0
534,5.21,49,1,0,0
77,0,180,0,0,1
116,0,140,0,0,1
211,0,215,0,0,0
103,0,170,0,0,0
30,0,304,0,0,0
247,0,242,0,0,0
216,0,187,0,0,0
236,0,149,0,0,0
236,10.22,28,1,0,0
216,5.21,35,1,0,0
162,0,404,0,0,0
186,0,136,0,0,0
89,0,219,0,0,0
53,0,271,0,0,0
200,0,220,0,0,0
87,0,259,0,0,0
155,0,183,0,0,0
81,0,239,0,0,0
150,0,368,0,0,0
74,0,161,0,0,0
321,0,242,0,0,1
118,0,240,0,0,0
233,0,50,0,0,0
73,0,200,0,0,0
350,0,411,0,1,0
152,0,314,0,0,1
59,0,295,0,0,0
185,0,54,0,1,0
185,0,288,0,1,0
1353,0,160,0,0,0
99,0,280,0,0,0
129,0,411,0,0,1
77,0,355,0,0,0
90,0,288,0,0,0
39,0,164,0,0,1
241,0,220,0,0,0
90,0,329,0,0,0
105,0,347,0,0,0
113,0,100,0,0,0
124,0,100,0,0,0
90,0,372,0,0,0
110,0,262,0,0,0
40,0,220,0,0,1
125,0,280,0,0,1
275,0,168,0,0,0
316,0,244,0,0,1
120,0,242,0,0,0
108,0,326,0,0,0
112,0,359,0,0,0
222,0,169,0,0,0
222,0,175,0,0,0
80,0,266,0,0,1
85,0,127,0,0,0
88,3.97,360,1,0,0
102,0,200,0,0,0
203,0,388,0,0,0
200,0,207,0,0,0
102,0,261,0,0,1
229,0,290,0,0,0
110,0,318,0,0,0
100,0,289,0,0,0
143,0,320,0,0,0
65,0,245,0,0,0
125,0,160,0,0,0
118,0,366,0,0,0
140,0,407,0,0,0
108,0,302,0,0,0
77,0,237,0,0,0
75,0,240,0,0,0
24,0,218,0,0,0
136,0,330,0,0,0
286,0,293,0,0,0
130,0,190,0,0,0
160,0,112,0,0,0
120,0,182,0,0,0
176,0,200,0,0,0
125,0,325,0,0,0
1702,0,250,0,0,0
270,0,176,0,0,0
80,0,330,0,0,0
94,0,232,0,0,0
312,0,300,0,0,1
104,0,342,0,0,0
336,0,300,0,0,0
60,0,150,0,0,0
150,0,345,0,0,0
137,0,100,0,0,0
157,0,206,0,0,0
121,0,210,0,0,0
357,0,400,0,0,0
144,0,252,0,0,1
116,0,280,0,0,0
55,0,130,0,0,0
310,0,50,0,0,1
310,0,398,0,0,1
675,0,146,0,0,1
675,0,825,0,0,1
86,7.03,54,1,0,0
86,5.45,217,1,0,0
76,8.99,59,1,1,1
76,7.29,238,1,1,1
70,9.09,232,1,0,1
54,6.72,173,1,0,0
54,5.91,43,1,0,0
78,6.86,57,1,0,0
78,5.75,228,1,0,0
81,6.67,212,1,0,0
81,6.57,53,1,0,0
575,7.06,354,1,0,0
46,7.91,149,1,0,0
105,9.08,63,1,0,1
105,7,252,1,0,1
58,8.36,34,1,0,0
58,6.7,135,1,0,0
88,6.93,45,1,0,1
88,6.4,180,1,0,1
71,7.57,220,1,0,1
71,8.44,243,1,0,0
252,0,224,0,0,0
78,0,91,0,0,1
86,3.75,258,1,0,0
269,0,583,0,0,1
204,6.41,426,1,0,0
204,6.41,426,1,0,0
420,0,512,0,0,0
420,11.45,128,1,0,0
68,8.99,35,1,0,1
68,0,139,0,0,1
54,5.48,192,1,1,1
54,8.21,48,1,1,1
125,0,168,0,1,0
59,6.14,218,1,1,0
59,6.14,218,1,1,0
78,5.69,272,1,0,1
272,0,62,0,0,1
293,0,54,0,0,0
52,0,161,0,0,0
101,0,159,0,0,0
101,0,30,0,0,0
70,0,185,0,0,1
270,0,200,0,0,0
76,0,100,0,0,0
138,0,226,0,0,0
148,0,155,0,1,0
148,7.14,29,1,1,0
58,0,105,0,0,1
78,0,98,0,0,0
150,4.13,350,1,0,0
47,0,175,0,0,0
90,0,173,0,0,1
104,0,176,0,0,0
48,0,176,0,0,1
45,0,167,0,0,0
199,0,170,0,0,0
61,0,154,0,0,1
71,0,150,0,0,0
127,0,80,0,0,0
156,0,153,0,0,0
890,0,677,0,0,0
199,0,315,0,0,0
37,0,76,0,0,0
176,0,281,0,0,0
126,0,216,0,0,0
51,0,169,0,0,0
46,0,125,0,0,0
58,0,163,0,0,0
91,0,330,0,0,0
76,0,285,0,0,0
75,3.19,228,1,0,0
98,0,100,0,0,0
48,0,156,0,0,0
75,0,91,0,0,1
120,0,222,0,0,1
240,0,106,0,0,0
324,0,150,0,0,0
37,3.94,95,1,0,0
92,0,267,0,0,1
179,0,196,0,0,0
179,0,37,0,0,0
85,0,100,0,0,0
117,0,299,0,0,0
113,0,290,0,0,1
95,0,248,0,1,1
106,0,256,0,0,0
119,0,292,0,0,1
675,0,244,0,0,0
45,0,128,0,0,1
71,0,256,0,0,0
88,0,175,0,0,1
53,0,100,0,0,0
33,0,53,0,0,1
51,0,133,0,0,1
159,0,228,0,0,0
260,0,195,0,0,1
77,0,75,0,0,0
300,0,160,0,0,0
42,0,220,0,0,0
118,0,200,0,0,0
240,0,328,0,0,0
165,0,170,0,0,0
28,5.07,76,1,0,1
89,3.32,219,1,0,1
89,5.27,55,1,0,1
216,0,252,0,0,0
30,6.92,108,1,0,1
96,6.77,237,1,0,0
96,6.72,59,1,0,0
138,7.12,424,1,0,1
138,7.91,106,1,0,1
50,7.81,136,1,0,0
81,6.14,248,1,1,0
63,6.14,180,1,1,1
60,6.73,210,1,1,0
120,3.59,167,1,0,0
100,0,232,0,0,0
150,0,424,0,0,0
293,0,350,0,0,0
92,7.84,280,1,0,0
129,0,101,0,0,0
160,0,224,0,0,0
160,0,28,0,0,0
118,0,248,0,0,0
60,0,95,0,0,1
27,0,110,0,0,0
99,0,100,0,0,0
47,0,80,0,0,0
43,0,138,0,0,1
148,0,100,0,0,0
157,0,250,0,0,0
100,0,137,0,0,0
222,0,272,0,0,0
93,0,270,0,1,0
84,0,187,0,0,0
229,0,326,0,0,1
42,0,214,0,0,1
120,0,166,0,0,0
56,0,150,0,0,0
57,0,176,0,0,0
62,3.09,162,1,0,1
43,0,171,0,0,0
48,0,286,0,0,0
86,0,117,0,0,0
53,0,232,0,0,0
96,0,225,0,0,1
115,0,193,0,0,0
88,0,226,0,0,0
130,0,172,0,0,0
266,0,251,0,0,1
230,0,247,0,0,0
206,0,806,0,0,0
97,0,148,0,0,0
218,0,270,0,0,1
88,0,291,0,0,0
216,0,176,0,0,0
159,0,358,0,0,1
140,0,292,0,0,0
438,0,173,0,0,0
84,0,219,0,0,0
37,0,134,0,0,1
66,0,262,0,0,1
68,0,230,0,0,0
28,0,125,0,0,0
79,0,238,0,0,0
54,0,152,0,0,1
102,0,320,0,0,0
62,0,169,0,0,0
438,0,191,0,0,0
112,0,210,0,0,1
125,3.82,188,1,0,0
82,0,235,0,0,0
29,0,72,0,0,0
29,0,12,0,0,0
136,0,48,0,0,1
136,0,380,0,0,1
106,0,248,0,0,0
251,0,417,0,0,0
125,0,268,0,0,0
125,0,67,0,0,0
468,0,690,0,0,0
250,0,220,0,0,0
60,0,368,0,0,1
114,0,300,0,0,0
208,0,59,0,0,0
208,0,410,0,0,0
250,0,63,0,0,0
67,0,290,0,0,1
78,0,229,0,0,1
149,0,25,0,0,0
149,0,196,0,0,0
80,0,177,0,0,0
80,0,59,0,0,0
166,0,598,0,1,0
239,0,417,0,0,0
495,0,91,0,0,0
495,0,393,0,0,0
495,0,393,0,0,0
67,0,244,0,0,0
67,0,81,0,0,0
40,0,138,0,1,0
463,8.59,145,1,0,0
463,7.94,580,1,0,0
40,4.49,138,1,0,0
94,7.98,58,1,0,1
94,7.14,230,1,0,1
548,0,512,0,0,0
92,0,178,0,0,0
223,0,347,0,0,0
140,0,212,0,0,0
35,0,134,0,0,0
390,0,395,0,0,1
82,0,352,0,0,1
101,0,379,0,0,0
93,0,254,0,0,1
84,0,370,0,0,0
105,0,357,0,0,0
182,0,56,0,0,0
182,0,301,0,0,0
65,0,299,0,0,0
120,0,260,0,0,1
120,0,45,0,0,1
105,0,63,0,0,0
55,0,200,0,0,0
61,0,230,0,0,0
132,0,215,0,0,0
79,0,207,0,0,1
101,0,316,0,0,0
45,0,218,0,0,1
84,0,268,0,0,0
78,0,231,0,0,0
84,0,28,0,0,0
83,0,268,0,0,1
132,0,356,0,0,0
181,0,340,0,0,0
128,0,175,0,0,0
103,0,66,0,1,0
103,0,354,0,1,0
135,0,228,0,0,0
215,0,325,0,0,0
108,0,82,0,0,0
108,0,328,0,0,0
155,0,329,0,0,0
85,0,224,0,0,0
122,0,300,0,0,0
116,0,371,0,0,1
67,0,200,0,0,1
78,0,266,0,0,0
76,0,266,0,0,0
100,0,267,0,0,0
110,0,389,0,0,0
155,0,360,0,0,1
90,0,275,0,0,0
255,0,482,0,0,1
84,0,48,0,0,0
90,0,295,0,1,1
255,0,90,0,0,1
138,0,94,0,0,0
138,0,378,0,0,0
122,0,278,0,0,0
85,0,359,0,0,0
122,0,52,0,0,0
143,0,402,0,0,0
149,0,68,0,0,1
128,0,335,0,0,0
120,0,359,0,0,0
108,0,350,0,0,0
149,0,373,0,0,1
146,0,379,0,0,0
128,0,41,0,1,1
60,0,249,0,0,0
128,0,388,0,1,1
182,0,391,0,0,0
51,0,180,0,0,0
305,0,312,0,0,0
177,0,333,0,0,0
305,6.5,59,1,0,0
108,0,66,0,0,0
96,0,364,0,0,1
67,0,295,0,0,0
150,0,360,0,0,0
99,7.06,397,1,0,0
75,0,342,0,0,0
114,0,416,0,0,0
114,0,78,0,0,0
48,0,220,0,0,0
107,0,334,0,0,0
59,0,286,0,1,0
84,0,387,0,0,0
128,0,33,0,0,0
78,0,279,0,0,0
166,0,317,0,0,1
170,0,408,0,0,0
78,0,52,0,0,0
85,0,67,0,0,0
177,9.11,62,1,0,0
170,0,102,0,0,0
174,0,156,0,0,0
78,0,200,0,0,1
91,0,221,0,0,1
69,5.6,184,1,0,1
69,6.72,46,1,0,1
81,0,185,0,0,1
102,0,260,0,0,1
50,0,134,0,0,0
74,0,124,0,0,1
72,0,215,0,0,0
55,0,220,0,0,0
127,0,314,0,0,1
43,0,114,0,0,0
60,0,158,0,0,1
47,0,160,0,0,0
72,0,194,0,0,0
44,0,155,0,0,0
78,0,164,0,0,0
128,0,275,0,0,0
95,0,164,0,0,0
42,0,230,0,1,0
98,0,271,0,0,0
98,0,159,0,0,1
310,0,212,0,0,1
180,0,268,0,0,0
63,0,170,0,0,1
81,0,160,0,0,0
46,0,145,0,0,1
41,0,130,0,0,0
48,0,178,0,0,0
31,0,137,0,0,0
36,0,132,0,0,0
73,0,180,0,0,0
70,3.79,305,1,0,0
38,0,115,0,0,0
60,0,253,0,0,0
31,0,94,0,0,0
54,0,162,0,0,0
57,0,217,0,0,1
49,0,187,0,0,0
66,0,220,0,1,1
36,0,145,0,0,0
27,0,70,0,0,0
45,0,102,0,0,0
39,0,153,0,0,0
31,0,61,0,0,0
37,0,108,0,0,0
38,0,114,0,0,0
41,0,130,0,0,0
35,0,138,0,0,1
41,0,180,0,0,1
34,0,85,0,0,1
52,0,151,0,0,1
90,0,314,0,0,0
37,0,102,0,1,0
30,0,111,0,0,0
37,0,91,0,0,0
73,0,195,0,0,0
50,0,128,0,0,0
50,0,153,0,0,0
38,0,131,0,0,0
57,0,176,0,0,1
269,0,118,0,0,0
40,0,75,0,0,0
269,0,15,0,0,0
70,0,165,0,1,1
45,0,134,0,0,0
61,0,206,0,0,1
69,3.96,279,1,0,0
291,0,200,0,0,0
390,0,417,0,0,0
276,0,321,0,0,0
150,0,270,0,0,0
75,0,274,0,0,1
36,0,170,0,0,0
60,0,360,0,0,1
408,0,1000,0,0,1
101,0,268,0,0,0
108,0,497,0,0,0
43,0,51,0,0,0
97,0,54,0,0,0
100,0,216,0,0,0
100,0,85,0,0,0
138,0,256,0,0,0
240,0,492,0,0,1
155,0,125,0,0,0
121,0,377,0,0,0
160,0,361,0,0,0
159,0,340,0,0,0
100,0,193,0,0,0
292,0,316,0,0,0
137,0,250,0,0,0
164,0,292,0,0,0
250,0,274,0,0,0
410,0,315,0,0,0
262,0,281,0,0,0
65,0,222,0,0,0
222,0,496,0,0,0
138,0,356,0,0,0
240,0,406,0,0,0
600,0,500,0,0,0
17,0,245,0,0,1
236,0,539,0,0,0
161,0,341,0,0,0
163,0,281,0,0,0
272,0,495,0,0,0
272,5.31,62,1,0,0
495,0,400,0,0,0
334,5.44,66,1,0,0
300,0,375,0,0,1
334,0,526,0,0,0
150,0,103,0,0,0
341,0,650,0,0,0
162,0,320,0,0,1
500,0,399,0,0,0
600,0,350,0,0,0
154,0,299,0,0,0
408,0,532,0,0,0
123,0,173,0,0,1
325,0,304,0,0,0
177,0,417,0,0,0
180,0,369,0,0,0
162,0,375,0,0,0
190,0,347,0,0,0
190,5.24,43,1,0,0
141,0,275,0,0,1
227,0,400,0,0,0
140,0,409,0,0,0
159,0,542,0,0,0
35,0,417,0,1,0
299,0,636,0,0,0
130,0,300,0,0,0
108,0,200,0,0,0
486,0,308,0,0,0
314,0,288,0,0,0
250,0,170,0,0,0
240,0,391,0,1,0
150,0,212,0,0,0
65,0,135,0,0,0
117,0,156,0,0,0
264,0,234,0,0,0
168,0,168,0,0,1
411,0,182,0,0,0
173,0,272,0,0,0
78,0,180,0,0,1
76,0,400,0,0,0
157,0,361,0,0,0
58,0,199,0,0,0
208,0,57,0,0,0
100,0,256,0,0,0
302,0,300,0,0,0
208,0,456,0,0,0
140,0,400,0,0,1
126,0,407,0,0,0
78,0,400,0,0,0
100,0,216,0,0,1
308,0,320,0,0,0
87,0,292,0,0,0
570,0,227,0,0,1
45,0,225,0,0,1
570,0,263,0,0,1
64,0,184,0,0,0
90,3.14,216,1,0,0
54,4.21,118,1,0,0
65,0,275,0,0,0
75,0,236,0,0,1
61,0,207,0,0,1
96,0,250,0,0,1
139,0,289,0,0,1
202,0,560,0,0,0
202,0,70,0,0,0
96,5.28,62,1,0,1
193,0,369,0,0,0
96,0,248,0,0,1
148,0,250,0,0,0
260,0,393,0,0,0
131,0,331,0,0,0
78,0,230,0,1,1
36,0,120,0,0,0
45,0,217,0,0,0
75,0,335,0,0,0
104,0,197,0,0,0
86,0,275,0,0,0
